type,product_id,name,ram,storage,price,stock,description,evaluate,color,image
iPad,IPA1611-512-Y,iPad (A16)11 inch Wi-Fi 512GB,6GB,512GB,17690000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất mạnh, xử lý mượt web, phim, ảnh, video, game đồ họa cao.
Màn hình Liquid Retina 11 inch: 2360x1640, 500 nits, True Tone, 264 ppi. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước TrueDepth 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Vàng,https://shopdunk.com/images/thumbs/0035814_yellow.jpeg
iPad,IPA1611C-128-B,iPad (A16)11 inch Wi-Fi + Cellular 128GB,6GB,128GB,13590000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất mạnh, xử lý mượt web, phim, ảnh, video, game đồ họa cao.
Màn hình Liquid Retina 11 inch: 2360x1640, 500 nits, True Tone, 264 ppi. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước TrueDepth 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Xanh dương,https://shopdunk.com/images/thumbs/0035055_blue.jpeg
iPad,IPA1611C-128-Pi,iPad (A16)11 inch Wi-Fi + Cellular 128GB,6GB,128GB,13590000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất vượt trội, mượt mọi tác vụ từ web đến game đồ họa cao.
Màn hình Liquid Retina 11 inch: 2360x1640, 500 nits, True Tone, 264 ppi. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước TrueDepth 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Hồng,https://shopdunk.com/images/thumbs/0035798_pink.jpeg
iPad,IPA1611C-128-Si,iPad (A16)11 inch Wi-Fi + Cellular 128GB,6GB,128GB,13590000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất mạnh, xử lý mượt web, phim, ảnh, video, game đồ họa cao.
Màn hình Liquid Retina 11 inch: 2360x1640, 500 nits, True Tone, 264 ppi. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Bạc,https://shopdunk.com/images/thumbs/0035806_silver.jpeg
iPad,IPA1611C-128-Y,iPad (A16)11 inch Wi-Fi + Cellular 128GB,6GB,128GB,13590000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất cao, mượt web, phim, ảnh, video, game đồ họa nặng.
Màn hình Liquid Retina 11 inch: 2360x1640, 500 nits, True Tone, 264 ppi. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Vàng,https://shopdunk.com/images/thumbs/0035814_yellow.jpeg
iPad,IPA1611C-256-B,iPad (A16)11 inch Wi-Fi + Cellular 256GB,6GB,256GB,16190000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất cao, xử lý mượt web, phim, ảnh, video, game.
Màn hình Liquid Retina 11 inch: 2360x1640, 500 nits, True Tone, 264 ppi. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Xanh dương,https://shopdunk.com/images/thumbs/0035055_blue.jpeg
iPad,IPA1611C-256-Pi,iPad (A16)11 inch Wi-Fi + Cellular 256GB,6GB,256GB,16190000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất mạnh, xử lý mượt từ web, phim, ảnh, video đến game đồ họa cao.
Màn hình Liquid Retina 11 inch: 2360x1640, 264 ppi, 500 nits, True Tone. Hỗ trợ Apple Pencil (USB-C, Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4); Trước TrueDepth 12MP góc siêu rộng (122°, đặt ngang, Center Stage).
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Hồng,https://shopdunk.com/images/thumbs/0035798_pink.jpeg
iPad,IPA1611C-256-Si,iPad (A16)11 inch Wi-Fi + Cellular 256GB,6GB,256GB,16190000,instock,"Chip A16 Bionic: CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi. Hiệu suất mạnh mẽ, xử lý mượt mọi tác vụ từ web đến game đồ họa cao.
Màn hình Liquid Retina 11 inch: Độ phân giải 2360x1640, 264 ppi, 500 nits, True Tone. Hỗ trợ Apple Pencil USB-C và thế hệ 1.
Camera: Sau 12MP (f/1.8, quay 4K, Smart HDR 4); Trước 12MP góc siêu rộng 122°, đặt ngang, hỗ trợ Center Stage.
Thiết kế: Cạnh phẳng, nhôm tái chế, Touch ID nút nguồn, nhiều màu: Xanh dương, Hồng, Vàng, Bạc.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin 10 giờ, bộ nhớ 128GB–512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Bạc,https://shopdunk.com/images/thumbs/0035806_silver.jpeg
iPad,IPA1611C-256-Y,iPad (A16)11 inch Wi-Fi + Cellular 256GB,6GB,256GB,16190000,instock,"Vi xử lý: Apple A16 Bionic (CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi), hiệu suất vượt trội, xử lý mượt từ web, phim đến game đồ họa cao.
Màn hình: Liquid Retina 11"" (2360x1640, 264ppi, 500 nits, True Tone), hỗ trợ Apple Pencil (USB-C & Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4), trước TrueDepth 12MP góc siêu rộng 122°, Center Stage, đặt ngang.
Thiết kế: Cạnh phẳng, nhôm tái chế, nhiều màu (Xanh dương, Hồng, Vàng, Bạc), Touch ID tích hợp nút nguồn.
Tính năng mới: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin ~10 giờ, bộ nhớ 128GB/256GB/512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Vàng,https://shopdunk.com/images/thumbs/0035814_yellow.jpeg
iPad,IPA1611C-512-B,iPad (A16)11 inch Wi-Fi + Cellular 512GB,6GB,512GB,21490000,instock,"Vi xử lý: Apple A16 Bionic (CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi), hiệu năng mạnh mẽ, mượt mà mọi tác vụ.
Màn hình: Liquid Retina 11"" (2360x1640, 264ppi, 500 nits, True Tone), hỗ trợ Apple Pencil (USB-C & Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4), trước 12MP góc rộng 122°, Center Stage, đặt cạnh ngang.
Thiết kế: Cạnh phẳng, nhôm tái chế, màu: Xanh dương, Hồng, Vàng, Bạc; Touch ID tích hợp nút nguồn.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin ~10 giờ, bộ nhớ 128GB/256GB/512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Xanh dương,https://shopdunk.com/images/thumbs/0035055_blue.jpeg
iPad,IPA1611C-512-Pi,iPad (A16)11 inch Wi-Fi + Cellular 512GB,6GB,512GB,21490000,instock,"Vi xử lý: Apple A16 Bionic (CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi), hiệu năng vượt trội, mượt mọi tác vụ.
Màn hình: Liquid Retina 11"" (2360x1640, 264ppi, 500 nits, True Tone), hỗ trợ Apple Pencil (USB-C & Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4), trước 12MP góc rộng 122°, Center Stage, đặt ngang.
Thiết kế: Cạnh phẳng, nhôm tái chế, màu: Xanh dương, Hồng, Vàng, Bạc; Touch ID tích hợp nút nguồn.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin ~10 giờ, bộ nhớ 128GB/256GB/512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Hồng,https://shopdunk.com/images/thumbs/0035798_pink.jpeg
iPad,IPA1611C-512-Si,iPad (A16)11 inch Wi-Fi + Cellular 512GB,6GB,512GB,21490000,instock,"Vi xử lý: Apple A16 Bionic (CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi), hiệu suất mượt từ web, phim, ảnh đến game đồ họa cao.
Màn hình: Liquid Retina 11"" (2360x1640, 264ppi, 500 nits, True Tone), hỗ trợ Apple Pencil (USB-C & Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4), trước 12MP góc rộng 122°, Center Stage, đặt ngang.
Thiết kế: Cạnh phẳng, nhôm tái chế, màu: Xanh dương, Hồng, Vàng, Bạc; Touch ID tích hợp nút nguồn.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin ~10 giờ, bộ nhớ 128GB/256GB/512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Bạc,https://shopdunk.com/images/thumbs/0035806_silver.jpeg
iPad,IPA1611C-512-Y,iPad (A16)11 inch Wi-Fi + Cellular 512GB,6GB,512GB,21490000,instock,"Vi xử lý: Apple A16 Bionic (CPU 5 lõi, GPU 4 lõi, Neural Engine 16 lõi), hiệu suất mạnh, mượt từ web, phim đến game nặng.
Màn hình: Liquid Retina 11"" (2360x1640, 264ppi, 500 nits, True Tone), hỗ trợ Apple Pencil (USB-C & Gen 1).
Camera: Sau 12MP (f/1.8, 4K, Smart HDR 4), trước 12MP góc rộng 122°, Center Stage, đặt ngang.
Thiết kế: Cạnh phẳng, nhôm tái chế, màu: Xanh dương, Hồng, Vàng, Bạc; Touch ID trên nút nguồn.
Tính năng: iPadOS 18, Wi-Fi 6, Bluetooth 5.3, USB-C, pin ~10 giờ, bộ nhớ 128GB/256GB/512GB.","iPad (A16) 11 inch Wi-Fi là một chiếc iPad cân bằng giữa hiệu năng và giá cả, phù hợp với đa số người dùng phổ thông. Sức mạnh từ chip A16 Bionic giúp máy xử lý tốt các tác vụ hàng ngày và cả những ứng dụng nặng hơn. Màn hình Liquid Retina 11 inch hiển thị sắc nét, sống động, dù không có tần số quét 120Hz hay dải màu rộng P3 như các mẫu cao cấp hơn, nhưng vẫn đủ đáp ứng nhu cầu giải trí và làm việc cơ bản. Camera trước được chuyển sang cạnh ngang là một nâng cấp đáng giá cho các cuộc gọi video. Với thời lượng pin tốt, thiết kế hiện đại và khả năng tương thích với Apple Pencil cùng Magic Keyboard Folio, đây là lựa chọn hấp dẫn cho học sinh, sinh viên và những ai cần một chiếc máy tính bảng mạnh mẽ, đa năng với mức giá hợp lý.",Vàng,https://shopdunk.com/images/thumbs/0035814_yellow.jpeg
iPad,IPG10-64-B,iPad Gen 10 th 10.9 inch WiFi 64GB,4GB,64GB,8390000,instock,"Vi xử lý: Apple A14 Bionic (CPU 6 lõi, GPU 4 lõi), hiệu năng mượt cho web, học online, video, game cơ bản.
Màn hình: Liquid Retina 10.9"" (2360x1640, 264ppi, 500 nits, True Tone).
Camera: Sau 12MP (f/1.8, 4K), trước 12MP góc rộng 122°, Center Stage, đặt ngang.
Thiết kế: Cạnh phẳng, tràn viền, khung nhôm nguyên khối, Touch ID trên nút nguồn; màu: Bạc, Hồng, Xanh dương, Vàng.
Tính năng: iPadOS, Wi-Fi 6, Bluetooth 5.2, USB-C, pin ~10 giờ, hỗ trợ Apple Pencil Gen 1 & Magic Keyboard Folio.","iPad (Thế hệ 10) 10.9 inch Wi-Fi 64GB là một bản nâng cấp đáng kể so với thế hệ trước, mang đến thiết kế hiện đại, màn hình lớn hơn và hiệu năng tốt từ chip A14 Bionic. Màn hình Liquid Retina tràn cạnh cho trải nghiệm xem đắm chìm, trong khi camera trước được đặt ở cạnh ngang cùng tính năng Center Stage là điểm cộng lớn cho các cuộc gọi video và học online. Với bộ nhớ trong 64GB, đây là lựa chọn phù hợp cho những người dùng có nhu cầu lưu trữ cơ bản, chủ yếu sử dụng cho việc học tập, giải trí nhẹ nhàng và công việc văn phòng đơn giản. Nếu bạn cần một chiếc iPad đa năng, thiết kế mới mẻ và không quá nặng về lưu trữ hoặc các tác vụ chuyên sâu, iPad Gen 10 là một lựa chọn rất đáng cân nhắc.",Xanh dương,https://shopdunk.com/images/thumbs/0022978_blue.jpeg
iPad,IPG10-64-Pi,iPad Gen 10 th 10.9 inch WiFi 64GB,4GB,64GB,8390000,instock,"Vi xử lý: Apple A14 Bionic (CPU 6 lõi, GPU 4 lõi), hiệu năng mượt cho web, học online, video, game cơ bản.
Màn hình: Liquid Retina 10.9"" (2360x1640, 264ppi, 500 nits, True Tone).
Camera: Sau 12MP (f/1.8, 4K), trước 12MP góc rộng 122°, Center Stage, đặt ngang.
Thiết kế: Tràn viền, cạnh phẳng, khung nhôm; Touch ID trên nút nguồn; màu: Bạc, Hồng, Xanh dương, Vàng.
Tính năng: iPadOS, Wi-Fi 6, Bluetooth 5.2, USB-C, pin ~10 giờ, hỗ trợ Apple Pencil Gen 1 & Magic Keyboard Folio.","iPad (Thế hệ 10) 10.9 inch Wi-Fi 64GB là một bản nâng cấp đáng kể so với thế hệ trước, mang đến thiết kế hiện đại, màn hình lớn hơn và hiệu năng tốt từ chip A14 Bionic. Màn hình Liquid Retina tràn cạnh cho trải nghiệm xem đắm chìm, trong khi camera trước được đặt ở cạnh ngang cùng tính năng Center Stage là điểm cộng lớn cho các cuộc gọi video và học online. Với bộ nhớ trong 64GB, đây là lựa chọn phù hợp cho những người dùng có nhu cầu lưu trữ cơ bản, chủ yếu sử dụng cho việc học tập, giải trí nhẹ nhàng và công việc văn phòng đơn giản. Nếu bạn cần một chiếc iPad đa năng, thiết kế mới mẻ và không quá nặng về lưu trữ hoặc các tác vụ chuyên sâu, iPad Gen 10 là một lựa chọn rất đáng cân nhắc.",Hồng,https://shopdunk.com/images/thumbs/0035798_pink.jpeg
iPad,IPG10-64-Si,iPad Gen 10 th 10.9 inch WiFi 64GB,4GB,64GB,8390000,instock,"Vi xử lý: Apple A14 Bionic (CPU 6 lõi, GPU 4 lõi), mượt mà với tác vụ học tập, giải trí, game cơ bản.
Màn hình: Liquid Retina 10.9"" (2360x1640, 264ppi, 500 nits, True Tone), tràn viền.
Camera: Sau 12MP (f/1.8, 4K), trước 12MP góc rộng 122°, Center Stage, đặt ngang.
Thiết kế: Cạnh phẳng, nhôm nguyên khối, Touch ID nút nguồn; màu: Bạc, Hồng, Xanh dương, Vàng.
Tính năng: iPadOS, Wi-Fi 6, Bluetooth 5.2, USB-C, pin ~10 giờ; hỗ trợ Apple Pencil Gen 1 & Magic Keyboard Folio.","iPad (Thế hệ 10) 10.9 inch Wi-Fi 64GB là một bản nâng cấp đáng kể so với thế hệ trước, mang đến thiết kế hiện đại, màn hình lớn hơn và hiệu năng tốt từ chip A14 Bionic. Màn hình Liquid Retina tràn cạnh cho trải nghiệm xem đắm chìm, trong khi camera trước được đặt ở cạnh ngang cùng tính năng Center Stage là điểm cộng lớn cho các cuộc gọi video và học online. Với bộ nhớ trong 64GB, đây là lựa chọn phù hợp cho những người dùng có nhu cầu lưu trữ cơ bản, chủ yếu sử dụng cho việc học tập, giải trí nhẹ nhàng và công việc văn phòng đơn giản. Nếu bạn cần một chiếc iPad đa năng, thiết kế mới mẻ và không quá nặng về lưu trữ hoặc các tác vụ chuyên sâu, iPad Gen 10 là một lựa chọn rất đáng cân nhắc.",Bạc,https://shopdunk.com/images/thumbs/0035806_silver.jpeg
